Company Name,CityU URL
Plan C – Safnect Wallet,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/plan-c-safnect-wallet
PLAPER,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/plaper
PlaySmart,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/playsmart
PluGo,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/plugo
Point-of-care - Biosensors for Drug Efficacy and Patient Response Evaluation,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/point-of-care
Pokeguide Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/pokeguide
Pong Company Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/pong-company-limited
Poring into Nano,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/poring-nano
Portable Water Purification System,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/portable-water-purification-system
Portalyze Point of Care Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/portalyze-point-of-care
Powater,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/powater
Precisive feeding,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/precisive-feeding
Premium AI Inspection Technology Company,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/premium-ai-inspection-technology-company
Project Atlantis – IoT Enabled Underwater Farm,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/project-atlantis
Project Greenhouse,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/project-greenhouse
Property Valuation Calculator,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/property-valuation-calculator
Prozparity Digital,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/prozparity-digital
Psybot Team,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/psybot
Pupil Waves – CYCLOPS,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/pupil-waves-cyclops
Q-Master,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/q-master
QickGenerate Technology Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/qickgenerate-technology
QualiFly,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/qualiflyhk
Quantum Music Technology Limited – AUDAI,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/quantum-music-technology-limited-audai
R FOOD EAT,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/r-food-eat
R2C2 Limited,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/r2c2-limited
Radiance Tech International Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/radiance-tech-international-limited
READily,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/readily
Reatix,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/reatix
ReChips,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/rechips
recHunteR,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/rechunter
Red Planet Technology Limited,https://www.cityu.edu.hk/hktech300/start-ups/red-planet-technology-limited
Regitup,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/regitup
Relearn Education Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/relearn-education-limited
Remote-controllable all-liquid robotics for the tumor-targeting drug delivery and release,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/remote-controllable-all-liquid-robotics
RENO VR,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/reno-vr
Rentastic,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/rentastic
RentScore Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/rentscore-limited
Researchain,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/researchain
Restituo International Limited,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/restituo-international-limited
Revoskin,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/revoskin
Ridger Company Limited,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/ridger-company-limited
RightPick Technology Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/rightpickhk
Roadar,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/roadar
Robot Analytic and Management Platform,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/robot-analytic-and-management-platform
Robot Operating System (ROS),https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/robot-operating-system-ros
Robust Misinformation Detection on Online Social Media,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/robust-misinformation-detection-online-social-media
ROOOM,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/rooom
"RPA (HK), Limited",https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/rpa
Run2gather,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/run2gather
S3Tough Tech Co. Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/s3tough-tech
Sales Axis,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sales-axis
Sambo Group Technology Ltd.,https://www.cityu.edu.hk/hktech300/start-ups/sambo-group-technology-ltd
SandBox School,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sandbox-school
Sanus Tech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sanus-tech
SBC Technology Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/sbc-technology
SEAFRUIT DEPURATION LIMITED,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/seafruit-depuration
Sealincloud,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sealincloud
SeaMap Tech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/seamap-tech
SeeWall,https://www.cityu.edu.hk/hktech300/seewall
SensAI Limited,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sensai-limited
Sensus Technology Limited,https://www.cityu.edu.hk/hktech300/start-ups/sensus-technology-limited
SENtoR,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sentor
Seth Biotech Limited,https://www.cityu.edu.hk/hktech300/start-ups/seth-biotech-limited
SFIDA,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sfida
SHARETaxi,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sharetaxi
SHARLO,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sharlo
Sharpsight Limited,https://www.cityu.edu.hk/hktech300/start-ups/sharpsight-limited
Shines,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/shines
SHM,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/shm
Silvermarlin Technologies Limited,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/silvermarlin-technologies-limited
Sisyphii,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sisyphii
SIVA Tech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/siva-tech
Sky City EdTech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sky-city-edtech
Small Molecule-based Therapeutic Intervention for Nervous System Repair,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/small-molecule-based-therapeutic-intervention-nervous-system-repair
Smart Ignite Technology Limited,https://www.cityu.edu.hk/hktech300/start-ups/smart-ignite-technology-limited
Smart Medical Cooling Device,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smart-medical-cooling-device
Smart microfluidics,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smart-microfluidics
Smart Ocean IOT,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smart-ocean-iot
Smart sponge,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smart-sponge
Smart toilet (smart digital public restroom system),https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smart-toilet
Smart Wearable Pulse Monitoring Wristband,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smart-wearable-pulse-monitoring-wristband
SmartGini,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smartgini
SmartHeart,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smartheart
Smarthon Limited,https://www.cityu.edu.hk/hktech300/start-ups/smarthon-limited
SMP Batteries,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/smp-batteries
Snaildy Education Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/snaildy-education-limited
SnapFeedback Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/snapfeedback-limited
SnapGlasses,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/snapglasses
Snapick Limited,https://www.cityu.edu.hk/hktech300/start-ups/snapick-limited
Soasis – Donation Platform,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/soasis-donation-platform
Soc Pay online fundraising platform,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/soc-pay-online-fundraising-platform
Sodium Energy,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sodium-energy
Software for Automatic and Optimised Submarine Cable Path Planning and System Design for Cost Effectiveness and Resilience,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/submarine-cable-path-planning-and-system-design
Solar Harvesting Window for Green Buildings,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/solar-harvesting-window
Solar-Rainy Generator,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/solar-rainy-generator
SOLAR.E Tech LIMITED,https://www.cityu.edu.hk/hktech300/start-ups/solare-tech-limited
SOURCY Global Private Limited,https://www.cityu.edu.hk/hktech300/start-ups/sourcy-global-private-limited
SparkCircle,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sparkcircle
SparkN,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sparkn
SparksUP,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sparksup
Speakmanity Limited,https://www.cityu.edu.hk/hktech300/start-ups/speakmanity-limited
SPIRIT - smart spinal rehabilitation therapist,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/spirit
SponSir!,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sponsir
Sramek Insight Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/sramekinsight
STAR LINK,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/star-link
Starkid Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/starkid-limited
StarStuck,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/starstuck
Startie,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/startie
"Stemtitute Education & Technology Co., Ltd.",https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/stemtitute
Storius Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/storius-limited
Story Based Language Learning Game,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/story-based-language-learning-game
"Strideberry Co., Ltd",https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/strideberry-co-ltd
Stroke risk-assessment model,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/stroke-risk-assessment-model
Structured Thermal Armour,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/structured-thermal-armour
Study abroad,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/study-abroad
Styoolish,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/styoolish
SuiGor,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/suigor
Sundial Yoga & Wellness,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sundial-yoga-wellness
Sunkissed Team,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sunkissed-team
Super Bamboo Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/thesuperbamboo
Superwrap,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/superwrap
SuperYang Sensor Tech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/superyang-sensor-tech
SurfBiotech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/surfbiotech
Surpass,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/surpass
Sustainability Tech Centre,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/sustainability-tech-centre
Susy,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/susy
Swiftour,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/swiftour
Syngular Technology Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/syngular-technology-limited
TA – Talent Exchange Dating App,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/ta-talent-exchange-dating-app
Tagee,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tagee
TailorLab,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tailorlab
TalentLabs Full-stack Tech Career Platform,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/talentlabs-full-stack-tech-career-platform
Tangi NFTs Trading Platform,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tangi-nft-trading-platform
Tangram Dynamics Robotic,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tangram-dynamics-robotic
Taron Solutions Limited,https://www.cityu.edu.hk/hktech300/start-ups/taron-solutions-limited
Team HARmony – OptimEYEZ,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/team-harmony-optimeyez
Team Pawsitive,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/team-pawsitive
Tech Boss,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tech-boss
Tech Guy Mart,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tech-guy-mart
Technic Essential Insurtech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/technic-essential-insurtech
Tectechain,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tectechain
TeenShare,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/teenshare
The Achievers,https://www.cityu.edu.hk/hktech300/achievers
The Furry Project,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/furry-project
The Grind Limited,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/the-grind-limited
The Next Page,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/the-next-page
The Port,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/the-port
The Urban Engine,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/the-urban-engine
ThermoShield Tech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/thermoshield-tech
Theyta Limited,https://www.cityu.edu.hk/hktech300/start-ups/theyta-limited
Ti-TENT LIMITED,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/ti-tent-limited
Tickfresh Marketplace Limited,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tickfresh-marketplace-limited
TimeSeed,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/timeseed
Tinkey,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tinkey
Tiny Ingestible Robot for Targeted Digestive Disease Therapy,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tiny-ingestible-robot-targeted-digestive-disease-therapy
Toast Dynamics Limited,https://www.cityu.edu.hk/hktech300/start-ups/toast-dynamics-limited
Together,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/together
Tolo Digitech Limited,https://www.cityu.edu.hk/hktech300/start-ups/tolo-digitech-limited
Tolo Partners Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/tolo-partners-limited
Tonicport,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tonicport
Tonoarteriography-based Close-Loop Drug Delivery Device for the Monitoring and Therapy of Hypertension,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tonoarteriography-based-close-loop-drug-delivery-device
Touch VR e-skin for Metaverse,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/touch-vr-e-skin
Transparent Antenna for Millimeter-Wave Radar in Autonomous Driving,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/transparent-antenna
Treely Air Technology Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/treely-air-technology-limited
Trendsetter,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/trendsetter
Trendy Dino,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/trendy-dino
Triceratops – Project Hotel X,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/triceratops-project-hotel-x
TuShih,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tushih
Tutordeo,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/tutordeo
Two-way air conditioner controller and related automation solutions with air conditioner,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/two-way-air-conditioner-controller
Ubivox Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/uvibox-limited
Ugly Duckling Online Music Education,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/ugly-duckling-online-music-education
Unframed – NFC Web Link,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/unframed-nfc-web-link
Uniprint,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/uniprint
UniVision,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/univision
UnoCryptoFace,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/unocryptoface
UP Tech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/up-tech
UpWatch,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/upwatch
Vertex,https://www.cityu.edu.hk/hktech300/vertex
VeTrackr Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/vetrackr
Video-based Automated Epileptic Seizure Recognition System of Mice Model for Drug Development - Neural Motion,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/epileptic-seizure-recognition-system
VINCI AI,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/vinci-ai
VirStrain,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/virstrain
Vision AI Engineering Limited,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/vision-ai-engineering-limited
Vision Carbon Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/vision-carbon-limited
Vismed Training Limited,https://www.cityu.edu.hk/hktech300/start-ups/vismed-training-limited
Vismed Training Limited,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/vismed-training-limited
Vista Innotech Ltd,https://www.cityu.edu.hk/hktech300/start-ups/vista-innotech-ltd
Vivablee,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/vivablee
Vizzle Limited,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/vizzle-limited
Volar Air Mobility,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/volar-air-mobility
VR Community Tour,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/vr-community-tour
Vuzec Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/vuzec
Wanmeng Tech Limited,https://www.cityu.edu.hk/hktech300/start-ups/wanmeng-tech-limited
Waste2Build,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/waste2build
Wed.Vision,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/wed.vision
WeExpand – Virtual Sales Platform,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/weexpand
WeKnow Tech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/weknow-tech
Wellplayed,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/wellplayed
WeShip,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/weship
Wheel Real Experience,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/wheel-real-experience
Window-Waves Group,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/window-waves-group
Wine Secret AI Team – AI Sommelier,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/wine-secret-ai-team-ai-sommelier
Wing Robot Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/wing-robot-limited
wirelessx,https://www.cityu.edu.hk/hktech300/start-ups/wirelessx
Wise Localizer,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/wise-localizer
YEZ Tech Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/yez-tech-limited
Yocto Works,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/yocto-works
Yoga Now,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/yoga-now
Yosun,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/yosun
YOURs,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/yours
Zcon Tech,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/zcon-tech
ZenxTag Technology Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/zenxtag-technology-limited
Zeta Motion Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/zeta-motion
"Zhangyun Bioscience Co., Ltd. – ESG Fertilisers",https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/zhangyun-bioscience-co-ltd-esg-fertilisers
Zoo Gears Limited,https://www.cityu.edu.hk/hktech300/start-ups/angel-fund-teams/zoo-gears-limited
ZooAI – ChatDuck!,https://www.cityu.edu.hk/hktech300/start-ups/seed-fund-teams/zooai-chatduck
